TXN_ID,Date,Store,Product,Qty,Price
TXN08032,2023-03-01,Paris-05,Phone,6,700.23
TXN08033,2023-09-18,NYC-02,Keyboard,6,107.59
TXN08034,2023-01-25,Paris-05,Mouse,4,27.0
TXN08035,2023-08-10,Berlin-03,Monitor,8,340.25
TXN08036,2023-04-27,London-01,Mouse,4,24.77
TXN08037,2023-04-01,NYC-02,TV,5,1603.11
TXN08038,2023-12-31,Tokyo-04,Cables,6,13.48
TXN08039,2023-05-12,Paris-05,Phone,5,727.6
TXN08040,2023-11-02,NYC-02,Mouse,7,26.84
TXN08041,2023-08-09,NYC-02,Keyboard,5,110.21
TXN08042,2023-02-19,Paris-05,Mouse,6,25.71
TXN08043,2023-07-27,Berlin-03,Phone,8,811.21
TXN08044,2023-11-04,Paris-05,TV,9,1548.64
TXN08045,2023-04-21,Paris-05,Phone,5,715.35
TXN08046,2023-03-12,NYC-02,Mouse,3,24.28
TXN08047,2023-02-25,Berlin-03,Keyboard,8,99.01
TXN08048,2023-07-23,Tokyo-04,TV,3,1281.8
TXN08049,2023-07-29,NYC-02,Keyboard,1,94.89
TXN08050,2023-04-28,NYC-02,Monitor,2,327.83
TXN08051,2023-01-01,Berlin-03,Cables,5,16.19
TXN08052,2023-12-30,Paris-05,Phone,7,787.89
TXN08053,2023-01-12,Berlin-03,Laptop,8,1217.72
TXN08054,2023-07-10,Paris-05,Cables,8,14.9
TXN08055,2023-10-31,Paris-05,Phone,5,803.24
TXN08056,2023-02-17,Berlin-03,Keyboard,7,98.48
TXN08057,2023-07-30,Paris-05,Laptop,7,1343.55
TXN08058,2023-10-11,Berlin-03,TV,1,0.0
TXN08059,2023-12-30,NYC-02,Monitor,1,301.71
TXN08060,2023-05-16,NYC-02,Mouse,2,21.32
TXN08061,2023-05-19,Tokyo-04,Monitor,1,278.11
TXN08062,2023-12-24,Paris-05,Laptop,1,1179.2
TXN08063,2023-09-04,London-01,Keyboard,6,112.86
TXN08064,2023-10-30,London-01,TV,7,1534.48
TXN08065,2023-04-07,Tokyo-04,Keyboard,7,102.36
TXN08066,2023-11-15,Tokyo-04,TV,4,1611.8
TXN08067,2023-06-20,Tokyo-04,Mouse,3,21.99
TXN08068,2023-06-15,London-01,Phone,3,775.43
TXN08069,2023-03-23,NYC-02,Keyboard,9,94.33
TXN08070,2023-08-25,Tokyo-04,Laptop,1,1256.83
TXN08071,2023-09-04,London-01,Phone,7,831.02
TXN08072,2023-03-17,NYC-02,TV,7,1386.1
TXN08073,2023-05-08,Berlin-03,Cables,4,16.11
TXN08074,2023-06-25,Berlin-03,Phone,6,907.35
TXN08075,2023-12-25,Tokyo-04,Laptop,1,1304.25
TXN08076,2023-02-10,Paris-05,Mouse,6,23.83
TXN08077,2023-08-04,Berlin-03,TV,3,1435.14
TXN08078,2023-03-15,Berlin-03,TV,9,1420.29
TXN08079,2023-07-10,Berlin-03,TV,4,1318.19
TXN08080,2023-11-01,Berlin-03,Laptop,3,1125.38
TXN08081,2023-11-05,Tokyo-04,Mouse,3,24.28
TXN08082,2023-12-03,Tokyo-04,Keyboard,3,106.84
TXN08083,2023-01-02,London-01,Keyboard,3,110.02
TXN08084,2023-07-19,Tokyo-04,Laptop,8,1198.17
TXN08085,2023-02-07,London-01,Monitor,5,284.59
TXN08086,2023-09-23,London-01,Phone,1,804.58
TXN08087,2023-10-06,London-01,Laptop,1,1217.13
TXN08088,2023-04-24,London-01,Keyboard,2,86.43
TXN08089,2023-03-13,Tokyo-04,Monitor,7,284.77
TXN08090,2023-08-25,Berlin-03,Phone,3,902.05
TXN08091,2023-02-18,London-01,Phone,3,711.78
TXN08092,2023-06-11,Paris-05,Mouse,4,26.68
TXN08093,2023-06-14,Tokyo-04,Keyboard,4,87.65
TXN08094,2023-07-18,Paris-05,Cables,2,17.0
TXN08095,2023-07-08,Berlin-03,Laptop,9,1325.41
TXN08096,2023-09-10,Paris-05,Phone,5,912.54
TXN08097,2023-05-27,Berlin-03,Laptop,8,1245.94
TXN08098,2023-11-24,Berlin-03,Monitor,1,288.51
TXN08099,2023-06-16,Paris-05,TV,8,1586.62
TXN08100,2023-09-05,NYC-02,Phone,6,733.23
TXN08101,2023-11-13,Paris-05,Monitor,1,318.95
TXN08102,2023-01-06,London-01,Phone,2,719.9
TXN08103,2023-06-02,Paris-05,TV,6,1430.21
TXN08104,2023-02-24,London-01,Laptop,6,1131.58
TXN08105,2023-07-17,London-01,Cables,1,15.89
TXN08106,2023-01-30,,Phone,2,712.42
TXN08107,2023-09-03,London-01,Keyboard,1,112.94
TXN08108,2023-01-15,Paris-05,Mouse,7,21.48
TXN08109,2023-12-10,Berlin-03,Monitor,4,318.72
TXN08110,2023-09-07,Tokyo-04,Mouse,9,22.57
TXN08111,2023-07-18,NYC-02,TV,7,1471.94
TXN08112,2023-11-16,Paris-05,Mouse,5,28.45
TXN08113,2023-04-18,Berlin-03,Phone,7,830.01
TXN08114,2023-07-12,NYC-02,TV,4,1333.63
TXN08115,2023-12-10,NYC-02,Mouse,4,22.72
TXN08116,2023-05-29,London-01,TV,2,1521.32
TXN08117,2023-06-12,Tokyo-04,Monitor,9,333.09
TXN08118,2023-09-14,Berlin-03,Keyboard,1,112.83
TXN08119,2023-08-20,Berlin-03,Mouse,9,21.91
TXN08120,2023-01-04,London-01,Cables,4,13.98
TXN08121,2023-06-26,Tokyo-04,TV,5,1665.94
TXN08122,2023-07-25,Paris-05,Monitor,2,275.63
TXN08123,2023-09-23,NYC-02,Cables,2,16.43
TXN08124,2023-04-23,NYC-02,Monitor,6,311.08
TXN08125,2023-08-26,NYC-02,Laptop,9,1345.95
TXN08126,2023-05-02,NYC-02,Monitor,1,309.0
TXN08127,2023-05-22,London-01,Keyboard,2,93.32
TXN08128,2023-11-18,Paris-05,Mouse,6,21.56
TXN08129,2023-09-18,Tokyo-04,TV,6,1278.44
TXN08130,2023-05-17,Berlin-03,Cables,4,16.69
TXN08131,2023-12-04,Tokyo-04,Monitor,3,340.84
TXN08132,2023-06-26,NYC-02,Cables,9,17.13
TXN08133,2023-11-02,Paris-05,Mouse,5,22.09
TXN08134,2023-01-11,London-01,Cables,8,13.66
TXN08135,2023-09-05,Tokyo-04,Phone,8,872.62
TXN08136,2023-02-20,Tokyo-04,Mouse,3,27.76
TXN08137,2023-09-26,Berlin-03,Laptop,9,1156.13
TXN08138,2023-09-24,Paris-05,Keyboard,6,110.64
TXN08139,2023-04-19,Paris-05,Phone,9,0.0
TXN08140,2023-05-25,Tokyo-04,Mouse,2,27.51
TXN08141,2023-05-08,Paris-05,Laptop,2,1032.78
TXN08142,2023-09-24,NYC-02,Laptop,8,1188.75
TXN08143,2023-05-11,London-01,Phone,3,898.44
TXN08144,2023-12-01,,Laptop,3,1249.7
TXN08145,2023-01-05,Berlin-03,Keyboard,8,91.64
TXN08146,2023-02-11,Berlin-03,Laptop,7,1244.94
TXN08147,2023-07-25,Tokyo-04,Mouse,8,22.46
TXN08148,2023-10-09,NYC-02,Laptop,7,1185.38
TXN08149,2023-07-21,Tokyo-04,Laptop,1,1322.3
TXN08150,2023-07-23,Tokyo-04,Keyboard,1,87.86
TXN08151,2023-09-10,NYC-02,Monitor,5,323.86
TXN08152,2023-11-18,Tokyo-04,Monitor,1,310.0
TXN08153,2023-08-03,NYC-02,TV,4,1555.5
TXN08154,2023-04-25,Paris-05,Mouse,9,27.65
TXN08155,2023-11-08,Tokyo-04,TV,5,1374.01
TXN08156,2023-11-02,NYC-02,TV,2,1504.96
TXN08157,2023-05-17,London-01,Phone,8,804.65
TXN08158,2023-12-28,NYC-02,Laptop,2,1291.15
TXN08159,2023-06-30,NYC-02,TV,5,1484.52
TXN08160,2023-04-12,London-01,Mouse,2,28.35
TXN08161,2023-08-03,Berlin-03,TV,6,1697.34
TXN08162,2023-01-04,Tokyo-04,Mouse,1,25.82
TXN08163,2023-07-24,NYC-02,Monitor,2,313.77
TXN08164,2023-03-02,Paris-05,Laptop,8,1242.33
TXN08165,2023-08-14,NYC-02,Laptop,5,1154.1
TXN08166,2023-05-24,Paris-05,Laptop,1,1162.7
TXN08167,2023-10-07,Tokyo-04,TV,5,1656.65
TXN08168,2023-05-16,Tokyo-04,TV,5,1560.47
TXN08169,2023-10-31,Berlin-03,Monitor,1,317.65
TXN08170,2023-02-16,Berlin-03,TV,8,1538.36
TXN08171,2023-06-20,NYC-02,Cables,3,16.92
TXN08172,2023-11-11,NYC-02,Laptop,5,1179.04
TXN08173,2023-08-01,Paris-05,Monitor,5,329.07
TXN08174,2023-01-16,Paris-05,Laptop,7,1271.91
TXN08175,2023-10-08,NYC-02,Phone,3,709.31
TXN08176,2023-04-06,Berlin-03,Cables,5,17.19
TXN08177,2023-01-09,Paris-05,Mouse,8,26.84
TXN08178,2023-03-05,Berlin-03,Keyboard,8,90.24
TXN08179,2023-06-21,NYC-02,Keyboard,2,106.23
TXN08180,2023-06-03,London-01,Phone,5,744.6
TXN08181,2023-05-16,NYC-02,Cables,6,15.5
TXN08182,2023-01-17,Tokyo-04,Laptop,7,1360.53
TXN08183,2023-10-12,London-01,TV,8,1335.57
TXN08184,2023-03-06,NYC-02,Cables,6,13.12
TXN08185,2023-05-08,NYC-02,Laptop,1,1211.23
TXN08186,2023-11-24,Paris-05,Cables,2,15.88
TXN08187,2023-04-08,Berlin-03,Cables,5,15.73
TXN08188,2023-12-27,NYC-02,Mouse,5,26.01
TXN08189,2023-08-06,Tokyo-04,Keyboard,2,100.49
TXN08190,2023-09-20,Berlin-03,TV,4,1402.47
TXN08191,2023-06-20,Paris-05,TV,6,1640.2
TXN08192,2023-10-10,London-01,Mouse,3,26.54
TXN08193,2023-10-14,Tokyo-04,Cables,5,17.12
TXN08194,2023-06-06,London-01,Laptop,1,1282.23
TXN08195,2023-07-22,London-01,Phone,2,839.3
TXN08196,2023-09-17,Tokyo-04,Laptop,8,1210.32
TXN08197,2023-03-01,London-01,Laptop,4,1083.0
TXN08198,2023-02-14,Paris-05,Mouse,2,28.52
TXN08199,2023-10-23,NYC-02,Keyboard,8,87.99
TXN08200,2023-07-29,NYC-02,Cables,2,12.98
TXN08201,2023-07-14,NYC-02,Monitor,4,255.05
TXN08202,2023-05-24,Paris-05,Mouse,7,28.12
TXN08203,2023-08-26,Paris-05,TV,8,1634.69
TXN08204,2023-06-30,NYC-02,Monitor,8,332.9
TXN08205,2023-04-27,London-01,TV,2,1397.84
TXN08206,2023-10-15,Berlin-03,Phone,1,919.09
TXN08207,2023-04-08,London-01,Phone,2,788.08
TXN08208,2023-08-10,Tokyo-04,Mouse,2,27.46
TXN08209,2023-12-09,Berlin-03,TV,1,1519.08
TXN08210,2023-12-18,Tokyo-04,Cables,5,15.01
TXN08211,2023-04-22,London-01,Phone,4,722.83
TXN08212,2023-09-28,Tokyo-04,Laptop,5,1162.55
TXN08213,2023-09-16,Berlin-03,Phone,3,905.9
TXN08214,2023-07-03,London-01,Phone,1,839.54
TXN08215,2023-06-19,Tokyo-04,Keyboard,4,92.61
TXN08216,2023-03-05,Paris-05,Mouse,8,21.53
TXN08217,2023-04-27,London-01,Monitor,4,315.18
TXN08218,2023-05-18,Tokyo-04,Mouse,1,26.94
TXN08219,2023-10-19,NYC-02,Mouse,5,21.99
TXN08220,2023-07-27,London-01,Laptop,3,1096.11
TXN08221,2023-06-07,Paris-05,Laptop,5,1219.85
TXN08222,2023-02-03,Paris-05,Cables,5,16.25
TXN08223,2023-12-28,Berlin-03,Keyboard,4,85.65
TXN08224,2023-04-09,NYC-02,Keyboard,9,106.2
TXN08225,2023-02-04,Paris-05,Keyboard,1,89.02
TXN08226,2023-04-25,Berlin-03,Laptop,6,1339.29
TXN08227,2023-03-25,London-01,Keyboard,9,99.5
TXN08228,2023-03-25,Tokyo-04,Laptop,2,1266.48
TXN08229,2023-05-23,Paris-05,Laptop,9,1027.51
TXN08230,2023-02-26,Paris-05,Laptop,2,1272.66
TXN08231,2023-05-14,London-01,Monitor,2,330.06
TXN08232,2023-07-19,NYC-02,Laptop,6,1280.88
TXN08233,2023-11-25,London-01,Mouse,7,27.04
TXN08234,2023-06-01,Tokyo-04,Keyboard,4,94.3
TXN08235,2023-06-23,NYC-02,Keyboard,4,88.58
TXN08236,2023-05-01,Tokyo-04,Laptop,9,1353.82
TXN08237,2023-02-10,Berlin-03,Mouse,2,27.98
TXN08238,2023-09-03,Paris-05,Keyboard,8,86.67
TXN08239,2023-02-08,NYC-02,Laptop,7,1341.87
TXN08240,2023-07-03,Tokyo-04,Keyboard,5,97.92
TXN08241,2023-02-14,London-01,Mouse,1,26.63
TXN08242,2023-09-03,Paris-05,Keyboard,4,110.11
TXN08243,2023-08-02,Berlin-03,Cables,4,14.07
TXN08244,2023-11-03,London-01,Monitor,9,335.77
TXN08245,2023-10-16,Paris-05,Mouse,5,22.4
TXN08246,2023-12-23,Tokyo-04,Phone,5,682.19
TXN08247,2023-01-02,NYC-02,Laptop,7,1317.96
TXN08248,2023-11-26,Tokyo-04,TV,4,1445.23
TXN08249,2023-06-24,Tokyo-04,Mouse,5,21.5
TXN08250,2023-04-06,London-01,Keyboard,5,108.31
TXN08251,2023-06-16,Paris-05,Phone,7,872.6
TXN08252,2023-01-19,Tokyo-04,Monitor,3,259.43
TXN08253,2023-07-09,Berlin-03,Mouse,1,22.5
TXN08254,2023-09-26,Paris-05,Mouse,1,24.27
TXN08255,2023-02-27,Berlin-03,TV,5,1569.95
TXN08256,2023-01-03,Berlin-03,TV,6,1681.95
TXN08257,2023-01-16,Berlin-03,Phone,2,681.33
TXN08258,2023-09-06,Berlin-03,Monitor,5,339.98
TXN08259,2023-04-11,Paris-05,Mouse,5,25.91
TXN08260,2023-05-10,Berlin-03,Monitor,5,264.9
TXN08261,2023-09-18,Berlin-03,Cables,9,15.04
TXN08262,2023-11-30,NYC-02,Phone,6,783.58
TXN08263,2023-07-20,Tokyo-04,Phone,6,861.76
TXN08264,2023-11-10,Paris-05,Keyboard,7,88.13
TXN08265,2023-12-30,London-01,TV,1,1623.54
TXN08266,2023-03-21,London-01,Laptop,3,1378.3
TXN08267,2023-01-20,Berlin-03,Keyboard,2,95.05
TXN08268,2023-12-01,London-01,Cables,2,15.62
TXN08269,2023-04-21,Paris-05,Monitor,9,315.48
TXN08270,2023-08-17,Tokyo-04,TV,7,1276.65
TXN08271,2023-10-15,Berlin-03,Phone,8,910.79
TXN08272,2023-05-12,Berlin-03,Keyboard,9,100.11
TXN08273,2023-03-19,Berlin-03,Laptop,7,1254.31
TXN08274,2023-12-05,NYC-02,TV,1,1450.21
TXN08275,2023-11-09,Berlin-03,Laptop,9,1105.21
TXN08276,2023-06-14,Berlin-03,Monitor,2,299.0
TXN08277,2023-06-11,London-01,Laptop,2,1328.33
TXN08278,2023-07-24,Tokyo-04,Phone,4,772.84
TXN08279,2023-08-16,London-01,Phone,7,839.89
TXN08280,2023-12-13,Tokyo-04,Laptop,4,1237.51
TXN08281,2023-02-01,Berlin-03,Keyboard,1,103.62
TXN08282,2023-04-14,NYC-02,Cables,3,14.19
TXN08283,2023-12-07,Paris-05,Phone,5,804.35
TXN08284,2023-12-12,Tokyo-04,TV,5,1366.33
TXN08285,2023-04-08,NYC-02,Cables,2,12.8
TXN08286,2023-11-13,Tokyo-04,Monitor,4,262.75
TXN08287,2023-04-05,Tokyo-04,Laptop,8,1252.69
TXN08288,2023-05-10,NYC-02,Keyboard,8,99.91
TXN08289,2023-11-16,Paris-05,Cables,6,14.45
TXN08290,2023-08-16,London-01,Laptop,8,1076.85
TXN08291,2023-02-26,Paris-05,Phone,6,742.29
TXN08292,2023-09-13,Tokyo-04,Keyboard,8,91.68
TXN08293,2023-12-11,Paris-05,Phone,6,878.39
TXN08294,2023-01-22,Tokyo-04,Keyboard,3,85.17
TXN08295,2023-04-10,Paris-05,Monitor,8,294.73
TXN08296,2023-01-08,London-01,Keyboard,5,92.77
TXN08297,2023-10-25,NYC-02,Monitor,1,295.65
TXN08298,2023-02-25,London-01,Phone,7,854.7
TXN08299,2023-07-25,NYC-02,Mouse,6,23.46
TXN08300,2023-06-03,,Keyboard,5,103.08
TXN08301,2023-05-12,London-01,Keyboard,2,112.62
TXN08302,2023-08-16,Berlin-03,TV,4,1316.98
TXN08303,2023-06-12,Paris-05,TV,8,1574.07
TXN08304,2023-10-01,Tokyo-04,TV,6,1645.99
TXN08305,2023-05-07,Tokyo-04,Laptop,6,1179.0
TXN08306,2023-07-04,Berlin-03,Cables,4,12.92
TXN08307,2023-12-06,London-01,Monitor,4,328.6
TXN08308,2023-08-03,Paris-05,Laptop,9,1321.57
TXN08309,2023-01-12,Berlin-03,Cables,8,15.84
TXN08310,2023-05-23,Tokyo-04,Cables,1,13.14
TXN08311,2023-02-16,Berlin-03,Mouse,8,24.44
TXN08312,2023-07-12,London-01,Phone,4,689.0
TXN08313,2023-11-13,Tokyo-04,Mouse,5,27.06
TXN08314,2023-02-18,Tokyo-04,Phone,8,885.82
TXN08315,2023-01-30,Tokyo-04,Cables,8,14.22
TXN08316,2023-08-09,NYC-02,Mouse,7,22.93
TXN08317,2023-07-03,Tokyo-04,Mouse,8,22.58
TXN08318,2023-03-08,Paris-05,Mouse,1,27.0
TXN08319,2023-05-31,Berlin-03,Laptop,5,1219.91
TXN08320,2023-04-30,Berlin-03,Mouse,7,24.37
TXN08321,2023-07-15,Paris-05,Mouse,5,28.08
TXN08322,2023-08-13,Paris-05,TV,4,1621.44
TXN08323,2023-01-28,Paris-05,Cables,1,13.04
TXN08324,2023-10-03,London-01,Mouse,3,24.76
TXN08325,2023-09-02,Tokyo-04,Monitor,2,257.92
TXN08326,2023-10-23,Paris-05,TV,8,1527.29
TXN08327,2023-02-12,Tokyo-04,Monitor,6,292.17
TXN08328,2023-02-28,Paris-05,Cables,6,12.9
TXN08329,2023-05-07,London-01,Phone,5,879.81
TXN08330,2023-08-15,London-01,Phone,8,721.65
TXN08331,2023-12-17,Tokyo-04,Cables,2,13.18
TXN08332,2023-05-11,NYC-02,Laptop,8,1278.79
TXN08333,2023-02-14,Tokyo-04,Laptop,3,1375.59
TXN08334,2023-10-04,Tokyo-04,TV,3,1437.54
TXN08335,2023-12-14,Tokyo-04,Mouse,1,26.62
TXN08336,2023-01-18,NYC-02,Keyboard,1,113.15
TXN08337,2023-06-07,London-01,TV,7,1627.49
TXN08338,2023-05-17,Berlin-03,Mouse,8,25.1
TXN08339,2023-12-07,Berlin-03,Phone,1,0.0
TXN08340,2023-02-27,Berlin-03,Cables,7,16.23
TXN08341,2023-01-09,NYC-02,Phone,3,810.12
TXN08342,2023-06-18,Paris-05,Monitor,5,297.03
TXN08343,2023-02-12,London-01,TV,7,1602.78
TXN08344,2023-07-21,NYC-02,TV,6,1582.54
TXN08345,2023-05-24,Berlin-03,TV,3,1467.76
TXN08346,2023-08-13,NYC-02,TV,7,1432.41
TXN08347,2023-02-04,Berlin-03,TV,2,1495.72
TXN08348,2023-08-30,Berlin-03,Mouse,4,26.11
TXN08349,2023-10-12,NYC-02,Keyboard,7,91.87
TXN08350,2023-01-11,Tokyo-04,Keyboard,6,97.95
TXN08351,2023-08-05,Tokyo-04,Laptop,8,1183.64
TXN08352,2023-02-11,Berlin-03,Cables,7,14.84
TXN08353,2023-10-02,London-01,Laptop,8,1083.08
TXN08354,2023-05-17,Berlin-03,Cables,3,16.11
TXN08355,2023-01-17,Paris-05,TV,1,1442.93
TXN08356,2023-10-25,Berlin-03,Laptop,2,1316.96
TXN08357,2023-11-16,London-01,TV,7,1655.6
TXN08358,2023-07-15,Berlin-03,TV,8,1444.04
TXN08359,2023-06-19,Tokyo-04,Mouse,3,25.29
TXN08360,2023-02-26,London-01,Mouse,3,22.33
TXN08361,2023-03-22,Paris-05,Cables,9,14.73
TXN08362,2023-02-17,Paris-05,Cables,3,13.47
TXN08363,2023-05-06,NYC-02,Monitor,6,343.26
TXN08364,2023-08-26,Paris-05,Laptop,7,1378.82
TXN08365,2023-09-17,NYC-02,Mouse,4,26.77
TXN08366,2023-05-16,Tokyo-04,Phone,3,718.88
TXN08367,2023-11-29,Berlin-03,Mouse,3,26.71
TXN08368,2023-02-10,Paris-05,Phone,2,748.1
TXN08369,2023-08-12,NYC-02,Keyboard,7,90.8
TXN08370,2023-03-29,NYC-02,Phone,7,764.44
TXN08371,2023-11-13,NYC-02,Cables,1,13.86
TXN08372,2023-04-08,London-01,Cables,2,17.0
TXN08373,2023-06-04,London-01,Laptop,6,1235.48
TXN08374,2023-03-23,Tokyo-04,Cables,9,16.43
TXN08375,2023-02-05,London-01,Monitor,2,332.88
TXN08376,2023-03-12,NYC-02,Monitor,9,344.32
TXN08377,2023-07-26,Paris-05,Cables,5,16.33
TXN08378,2023-04-03,NYC-02,TV,1,1387.75
TXN08379,2023-02-18,Tokyo-04,Phone,5,796.48
TXN08380,2023-02-03,Berlin-03,Phone,9,833.62
TXN08381,2023-10-13,Tokyo-04,Keyboard,7,110.04
TXN08382,2023-02-19,NYC-02,Keyboard,6,99.24
TXN08383,2023-04-01,Berlin-03,Keyboard,4,0.0
TXN08384,2023-02-21,London-01,Monitor,7,338.05
TXN08385,2023-09-18,Tokyo-04,Mouse,9,23.28
TXN08386,2023-09-17,Paris-05,Monitor,9,266.88
TXN08387,2023-01-16,London-01,TV,3,1358.99
TXN08388,2023-01-29,London-01,TV,6,1664.89
TXN08389,2023-07-31,Tokyo-04,Laptop,3,1341.82
TXN08390,2023-07-28,Paris-05,Laptop,2,1165.11
TXN08391,2023-09-14,NYC-02,Mouse,4,28.72
TXN08392,2023-06-22,Berlin-03,Keyboard,9,102.66
TXN08393,2023-08-30,London-01,Monitor,4,289.45
TXN08394,2023-07-26,London-01,Phone,3,861.33
TXN08395,2023-09-25,Tokyo-04,Keyboard,5,102.69
TXN08396,2023-08-05,Paris-05,Cables,7,13.48
TXN08397,2023-03-30,Paris-05,TV,3,1608.57
TXN08398,2023-04-12,Tokyo-04,Phone,5,862.79
TXN08399,2023-11-09,Berlin-03,Keyboard,5,102.78
TXN08400,2023-11-27,Berlin-03,Phone,8,754.95
TXN08401,2023-11-18,Tokyo-04,Monitor,6,322.49
TXN08402,2023-06-12,NYC-02,Cables,3,16.75
TXN08403,2023-11-11,Paris-05,Monitor,8,300.17
TXN08404,2023-09-19,Tokyo-04,Phone,7,902.37
TXN08405,2023-09-01,Berlin-03,Keyboard,6,111.3
TXN08406,2023-02-02,Tokyo-04,TV,8,1342.35
TXN08407,2023-06-16,Berlin-03,Laptop,8,1350.17
TXN08408,2023-09-26,Berlin-03,TV,8,1613.53
TXN08409,2023-02-10,London-01,Mouse,2,22.05
TXN08410,2023-07-10,Paris-05,Keyboard,2,88.7
TXN08411,2023-12-04,London-01,TV,9,1293.73
TXN08412,2023-06-26,NYC-02,Cables,5,16.69
TXN08413,2023-09-22,Tokyo-04,Phone,9,888.45
TXN08414,2023-12-03,Tokyo-04,Mouse,1,26.34
TXN08415,2023-09-17,Tokyo-04,Cables,7,14.53
TXN08416,2023-03-04,Paris-05,Mouse,8,26.71
TXN08417,2023-02-02,London-01,Cables,1,13.48
TXN08418,2023-06-25,Paris-05,Mouse,2,25.08
TXN08419,2023-04-02,Berlin-03,Laptop,2,1077.05
TXN08420,2023-01-06,NYC-02,Mouse,9,24.61
TXN08421,2023-12-27,Paris-05,Monitor,6,256.73
TXN08422,2023-04-18,Tokyo-04,TV,2,1297.38
TXN08423,2023-10-11,Tokyo-04,Mouse,5,27.88
TXN08424,2023-08-27,Tokyo-04,Keyboard,7,97.91
TXN08425,2023-08-13,Tokyo-04,Laptop,2,1279.6
TXN08426,2023-09-12,NYC-02,Keyboard,5,95.3
TXN08427,2023-11-25,Tokyo-04,Laptop,1,1057.64
TXN08428,2023-03-04,Paris-05,Keyboard,7,107.48
TXN08429,2023-05-06,Berlin-03,Keyboard,4,114.83
TXN08430,2023-05-27,Berlin-03,Phone,9,847.13
TXN08431,2023-01-09,London-01,Laptop,9,1033.99
TXN08432,2023-06-21,Paris-05,Monitor,5,260.36
TXN08433,2023-05-07,London-01,Mouse,6,26.93
TXN08434,2023-09-02,Berlin-03,Keyboard,3,109.05
TXN08435,2023-07-19,Tokyo-04,Cables,1,16.02
TXN08436,2023-12-01,NYC-02,Keyboard,8,103.21
TXN08437,2023-08-16,Berlin-03,Keyboard,6,96.47
TXN08438,2023-07-01,Berlin-03,Phone,7,816.83
TXN08439,2023-11-25,NYC-02,Keyboard,9,93.73
TXN08440,2023-10-24,Tokyo-04,Laptop,7,1307.76
TXN08441,2023-05-19,Paris-05,Laptop,7,1285.37
TXN08442,2023-09-24,Berlin-03,Laptop,9,1084.15
TXN08443,2023-09-05,Tokyo-04,Monitor,3,267.89
TXN08444,2023-03-16,London-01,Phone,2,796.09
TXN08445,2023-03-13,London-01,Mouse,7,23.57
TXN08446,2023-06-02,London-01,TV,8,1465.04
TXN08447,2023-10-27,NYC-02,Keyboard,3,98.33
TXN08448,2023-01-08,Paris-05,Monitor,3,298.01
TXN08449,2023-08-28,Tokyo-04,Laptop,1,1135.58
TXN08450,2023-12-17,Berlin-03,Monitor,6,339.93
TXN08451,2023-01-02,London-01,TV,4,1641.65
TXN08452,2023-08-09,London-01,Phone,4,797.4
TXN08453,2023-09-18,Tokyo-04,Cables,4,16.33
TXN08454,2023-12-25,Berlin-03,Phone,2,745.49
TXN08455,2023-06-18,UNKNOWN,Cables,5,17.2
TXN08456,2023-08-10,NYC-02,Phone,9,768.25
TXN08457,2023-07-11,Paris-05,Phone,1,780.88
TXN08458,2023-08-12,Berlin-03,Phone,6,874.38
TXN08459,2023-11-09,NYC-02,Laptop,5,1104.95
TXN08460,2023-07-03,NYC-02,Phone,6,745.02
TXN08461,2023-04-30,Paris-05,Phone,8,701.18
TXN08462,2023-07-26,Tokyo-04,Phone,1,775.28
TXN08463,2023-07-10,NYC-02,Cables,9,13.3
TXN08464,2023-08-12,London-01,Monitor,9,280.52
TXN08465,2023-06-04,Paris-05,Keyboard,3,109.65
TXN08466,2023-12-21,Berlin-03,Mouse,4,24.03
TXN08467,2023-05-12,London-01,Monitor,8,333.25
TXN08468,2023-06-05,NYC-02,Mouse,6,28.62
TXN08469,2023-04-08,NYC-02,Keyboard,5,108.73
TXN08470,2023-06-18,NYC-02,Mouse,1,27.2
TXN08471,2023-07-28,Berlin-03,Phone,2,870.98
TXN08472,2023-05-26,NYC-02,Keyboard,9,108.02
TXN08473,2023-03-06,Tokyo-04,Monitor,1,273.53
TXN08474,2023-03-03,UNKNOWN,Phone,8,765.42
TXN08475,2023-07-02,NYC-02,Mouse,8,21.4
TXN08476,2023-05-29,Berlin-03,Monitor,9,260.85
TXN08477,2023-08-09,Berlin-03,Cables,3,15.74
TXN08478,2023-05-30,Paris-05,Keyboard,5,93.06
TXN08479,2023-10-16,Tokyo-04,Keyboard,3,85.65
TXN08480,2023-11-14,Berlin-03,Laptop,1,1257.23
TXN08481,2023-11-18,NYC-02,Mouse,5,28.23
TXN08482,2023-12-13,NYC-02,Monitor,9,275.47
TXN08483,2023-08-15,London-01,Keyboard,2,97.85
TXN08484,2023-01-02,Paris-05,Keyboard,9,94.92
TXN08485,2023-05-11,NYC-02,TV,3,1682.43
TXN08486,2023-08-06,Paris-05,Phone,7,737.46
TXN08487,2023-06-21,Berlin-03,Keyboard,6,106.68
TXN08488,2023-06-04,Paris-05,Phone,1,847.11
TXN08489,2023-02-04,NYC-02,Laptop,7,1034.55
TXN08490,2023-08-30,Paris-05,Mouse,1,24.3
TXN08491,2023-06-01,Tokyo-04,TV,2,1526.32
TXN08492,2023-09-08,NYC-02,Mouse,6,28.51
TXN08493,2023-01-11,London-01,Laptop,3,1043.47
TXN08494,2023-06-09,NYC-02,TV,1,1582.57
